1 99.4000000
250000 439.4000000
500000.0000 372.5000000
750000.0000 454.6000000
1000000.0000 412.7000000
1250000.0000 480.3000000
1500000.0000 469.0000000
1750000.0000 466.1000000
2000000.0000 666.1000000
2250000.0000 577.8000000
2500000.0000 757.4000000
2750000.0000 680.0000000
3000000.0000 773.0000000
3250000.0000 767.3000000
3500000.0000 839.1000000
3750000.0000 894.9000000
4000000.0000 932.0000000
4250000.0000 913.3000000
4500000.0000 932.2000000
4750000.0000 926.8000000
5000000.0000 1036.9000000
5250000.0000 1015.2000000
5500000.0000 992.6000000
5750000.0000 959.9000000
6000000.0000 939.3000000
6250000.0000 957.6000000
6500000.0000 989.6000000
6750000.0000 1031.3000000
7000000.0000 1139.3000000
7250000.0000 1516.0000000
7500000.0000 1010.0000000
7750000.0000 931.7000000
8000000.0000 1028.0000000
8250000.0000 1001.1000000
8500000.0000 1085.4000000
8750000.0000 1048.7000000
9000000.0000 1496.1000000
9250000.0000 1043.8000000
9500000.0000 1067.4000000
9750000.0000 1012.6000000
